school_id,school_name,city,country,curriculum,savings_potential_single_usd,academic_score,careers_page_url,website_url,group_operator,region
"FLIS0343","Uptown International School","Dubai","United Arab Emirates","IB (PYP / MYP / DP)","","Good","https://www.taaleem.ae/careers","https://uis.ae","Taaleem","middle-east"
"FLIS0344","Harrow International School Dubai","Dubai","United Arab Emirates","British (NCfE / GCSE / A-Levels)","","Good","https://www.taaleem.ae/careers","https://harrowdubai.ae","Taaleem","middle-east"
"FLIS0345","Swiss International Scientific School in Dubai","Dubai","United Arab Emirates","IB (PYP / MYP / DP) Bilingual (EN/FR/DE)","","Good","https://www.nordangliaeducation.com/sisd-dubai/careers","https://sisd.ae","Nord Anglia Education","middle-east"
"FLIS0346","Safa Community School","Dubai","United Arab Emirates","British (NCfE / GCSE / A-Levels / BTEC)","","Good","https://www.safacommunityschool.com/vacancies","https://safacommunityschool.com","Safa Education","middle-east"
"FLIS0347","Safa British School","Dubai","United Arab Emirates","British (NCfE / EYFS / Key Stage 1-3)","","Good","https://www.safabritishschool.com/vacancies","https://safabritishschool.com","Safa Education","middle-east"
"FLIS0348","The English College Dubai","Dubai","United Arab Emirates","British (NCfE / GCSE / A-Levels)","","Good","https://englishcollege.ac.ae/work-with-us","https://englishcollege.ac.ae","International Schools Partnership","middle-east"
"FLIS0349","Horizon English School","Dubai","United Arab Emirates","British (NCfE / EYFS / Key Stage 1-2)","","Good","https://www.cognita.com/careers","https://horizonenglishschool.com","Cognita","middle-east"
"FLIS0350","Regent International School","Dubai","United Arab Emirates","British (NCfE / GCSE / A-Levels)","","Good","https://www.forteseducation.com/careers","https://ris.ae","Fortes Education","middle-east"
"FLIS0351","Victory Heights Primary School","Dubai","United Arab Emirates","British (NCfE / EYFS / Key Stage 1-2)","","Good","https://vhprimary.com/work-with-us","https://vhprimary.com","InterHealth Canada / Independent","middle-east"
"FLIS0352","Deira International School","Dubai","United Arab Emirates","British (NCfE / IGCSE) / IB DP","","Good","https://www.disdubai.ae/careers","https://disdubai.ae","Al Futtaim Education Foundation","middle-east"
"FLIS0353","The Arbor School","Dubai","United Arab Emirates","British (NCfE / GCSE / A-Levels)","","Good","https://thearborschool.ae/work-with-us","https://thearborschool.ae","Omniyat / Independent","middle-east"
"FLIS0354","Fairgreen International School","Dubai","United Arab Emirates","IB (PYP / MYP / DP)","","Good","https://www.fairgreen.ae/careers","https://fairgreen.ae","ESOL Education","middle-east"
"FLIS0355","The Aquila School","Dubai","United Arab Emirates","British (NCfE / GCSE / A-Levels)","","Good","https://www.international-schools-partnership.com/careers","https://theaquilaschool.com","International Schools Partnership","middle-east"
"FLIS0356","Durham School Dubai","Dubai","United Arab Emirates","British (NCfE / GCSE / A-Levels)","","Good","https://durhamdubai.com/careers","https://durhamdubai.com","Durham School International","middle-east"
"FLIS0357","Dwight School Dubai","Dubai","United Arab Emirates","IB (PYP / MYP / DP)","","Good","https://dwight.ae/careers","https://dwight.ae","Dwight Schools","middle-east"
"FLIS0358","Collegiate International School","Dubai","United Arab Emirates","American (NY State Standards) / IB DP","","Good","https://www.innoventureseducation.com/careers","https://collegiate.ae","Innoventures Education","middle-east"
"FLIS0359","Raffles World Academy","Dubai","United Arab Emirates","IB (PYP / MYP / DP)","","Good","https://www.innoventureseducation.com/careers","https://rwadubai.com","Innoventures Education","middle-east"
"FLIS0360","Raffles International School","Dubai","United Arab Emirates","British (NCfE / GCSE / A-Levels)","","Good","https://www.innoventureseducation.com/careers","https://rafflesis.com","Innoventures Education","middle-east"
"FLIS0361","Dove Green Private School","Dubai","United Arab Emirates","British (NCfE / GCSE / A-Levels)","","Good","https://dovegreen-school.com/vacancies","https://dovegreen-school.com","Independent","middle-east"
"FLIS0362","Emirates International School Jumeirah","Dubai","United Arab Emirates","IB (PYP / MYP / DP)","","Good","https://www.eischools.ae/careers","https://eischools.ae/jumeirah","Al Habtoor Group","middle-east"
"FLIS0363","Emirates International School Meadows","Dubai","United Arab Emirates","IB (PYP / MYP / DP)","","Good","https://www.eischools.ae/careers","https://eischools.ae/meadows","Al Habtoor Group","middle-east"
"FLIS0364","The School of Research Science","Dubai","United Arab Emirates","British (NCfE / GCSE / A-Levels) & MOE","","Good","https://srs.ae/careers","https://srs.ae","Independent","middle-east"
"FLIS0365","Dar Al Marefa Private School","Dubai","United Arab Emirates","IB (PYP / MYP / DP) Bilingual Arabic/English","","Good","https://daralmarefa.ae/careers","https://daralmarefa.ae","Al Ghurair / Independent","middle-east"
"FLIS0366","Yasmina British Academy","Abu Dhabi","United Arab Emirates","British (NCfE / GCSE / A-Levels)","","","https://careers.aldaracademies.com","","Aldar Academies","middle-east"
"FLIS0367","Al Bateen Academy","Abu Dhabi","United Arab Emirates","British (NCfE / GCSE) / IB DP","","","https://careers.aldaracademies.com","","Aldar Academies","middle-east"
"FLIS0368","Al Mamoura Academy","Abu Dhabi","United Arab Emirates","British (NCfE / GCSE / A-Levels) / US Curriculum","","","https://careers.aldaracademies.com","","Aldar Academies","middle-east"
"FLIS0369","Brighton College Al Ain","Al Ain","United Arab Emirates","British (NCfE / GCSE / A-Levels)","","","https://www.brightoncollegealain.ae/about-us/vacancies","","Brighton College International","middle-east"
"FLIS0370","British International School of Jeddah","Jeddah","Saudi Arabia","British (NCfE / IGCSE / IB DP)","","","https://www.bisj.com/vacancies","","Independent / Non-profit","middle-east"
"FLIS0371","King's College Riyadh","Riyadh","Saudi Arabia","British (NCfE / GCSE / A-Levels)","","","https://kingscollegeriyadh.com/careers","","King's College International","middle-east"
"FLIS0372","American International School - Riyadh","Riyadh","Saudi Arabia","American (AERO / AP / IB DP)","","","https://www.aisr.org/employment","","Independent / Non-profit","middle-east"
"FLIS0373","Beech Hall School Riyadh","Riyadh","Saudi Arabia","British / International Continuum","","","https://beechhallriyadh.com/careers","","Chatsworth Schools","middle-east"
"FLIS0374","Singapore American School","Singapore","Singapore","American (AP / Advanced Topics)","","","https://www.sas.edu.sg/careers","","Independent / Non-profit","asia"
"FLIS0375","Dulwich College (Singapore)","Singapore","Singapore","British (IGCSE) / IB DP","","","https://singapore.dulwich.org/careers","","Dulwich College International","asia"
"FLIS0376","NIST International School","Bangkok","Thailand","IB (PYP / MYP / DP)","","","https://www.nist.ac.th/employment","","Non-profit Foundation / UN-affiliated","asia"
"FLIS0377","Harrow International School Bangkok","Bangkok","Thailand","British (NCfE / IGCSE / A-Levels)","","","https://www.harrowschool.ac.th/working-at-harrow","","Harrow International","asia"
"FLIS0378","Shrewsbury International School Bangkok Riverside","Bangkok","Thailand","British (NCfE / IGCSE / A-Levels)","","","https://www.shrewsbury.ac.th/riverside/careers","","Shrewsbury International","asia"
"FLIS0379","Alice Smith School","Kuala Lumpur","Malaysia","British (NCfE / GCSE / A-Levels)","","","https://www.alice-smith.edu.my/work-with-us","","Non-profit Educational Foundation","asia"
"FLIS0380","The British International School of Kuala Lumpur","Kuala Lumpur","Malaysia","British (NCfE / IGCSE / A-Levels)","","","https://www.nordangliaeducation.com/bis-kuala-lumpur/careers","","Nord Anglia Education","asia"
"FLIS0381","Hong Kong International School","Hong Kong","Hong Kong","American (AP)","","","https://www.hkis.edu.hk/employment","","Independent / Non-profit","asia"
"FLIS0382","Kellett School","Hong Kong","Hong Kong","British (NCfE / GCSE / A-Levels)","","","https://www.kellettschool.com/working-at-kellett","","Non-profit Educational Foundation","asia"
"FLIS0383","Chinese International School","Hong Kong","Hong Kong","IB (MYP / DP) Dual-language English/Mandarin","","","https://www.cis.edu.hk/join-us/employment","","Independent / Non-profit","asia"
"FLIS0384","The American School in Japan","Tokyo","Japan","American (AP)","","","https://www.asij.ac.jp/careers","","Independent / Non-profit","asia"
"FLIS0385","International School of Amsterdam","Amsterdam","Netherlands","IB (PYP / MYP / DP)","","","https://www.isa.nl/careers","","Independent / Non-profit","europe"
"FLIS0386","Munich International School","Munich","Germany","IB (PYP / MYP / DP)","","","https://www.mis-munich.de/employment","","Independent / Non-profit","europe"
"FLIS0387","Zurich International School","Zurich","Switzerland","IB DP / AP / International","","","https://www.zis.ch/careers","","Independent / Non-profit","europe"
"FLIS0388","American School of Paris","Paris","France","American (AP) / IB DP","","","https://www.asparis.org/careers","","Independent / Non-profit","europe"
"FLIS0389","International School of Geneva","Geneva","Switzerland","IB (PYP / MYP / DP) Bilingual (EN/FR)","","","https://www.ecolint.ch/careers","","Ecolint Foundation / Non-profit","europe"
"FLIS0390","Frankfurt International School","Frankfurt","Germany","IB (PYP / MYP / DP)","","","https://www.fis.edu/employment","","Independent / Non-profit","europe"
"FLIS0391","The English School Kuwait","Salwa","Kuwait","British (NCfE / EYFS / Key Stage 1-3)","","","https://tes.edu.kw/careers","","Independent / Non-profit","middle-east"
"FLIS0392","Kuwait English School","Salwa","Kuwait","British (NCfE / IGCSE / A-Levels)","","","https://kes.edu.kw/work-at-kes","","Independent","middle-east"
"FLIS0393","British International School of Al Khobar","Al Khobar","Saudi Arabia","British (NCfE / GCSE / A-Levels)","","","https://www.bisak.org/recruitment","","Independent / Non-profit","middle-east"
"FLIS0394","The KAUST School","Thuwal","Saudi Arabia","IB (PYP / MYP / DP)","","","https://tks.kaust.edu.sa/careers","","KAUST University","middle-east"
"FLIS0395","Amity International School Abu Dhabi","Abu Dhabi","United Arab Emirates","British (NCfE / GCSE / A-Levels)","","","https://amityabudhabi.com/work-with-us","","Amity Education","middle-east"
"FLIS0396","Dulwich College Seoul","Seoul","South Korea","British (IGCSE) / IB DP","","","https://seoul.dulwich.org/careers","","Dulwich College International","asia"
"FLIS0397","Canadian Academy","Kobe","Japan","IB (PYP / MYP / DP)","","","https://www.canacad.ac.jp/careers","","Independent / Non-profit","asia"
"FLIS0398","Osaka International School","Minoh","Japan","IB (PYP / MYP / DP)","","","https://www.senri.ed.jp/employment","","Kwansei Gakuin","asia"
"FLIS0399","Shanghai American School","Shanghai","China","American (AP) / IB DP","","","https://www.saschina.org/careers","","Independent / Non-profit","asia"
"FLIS0400","International School of Beijing","Beijing","China","American Standards / IB DP","","","https://www.isb.bj.edu.cn/careers","","Independent / Non-profit","asia"
"FLIS0401","St. Andrews International School Bangkok","Bangkok","Thailand","British (NCfE / IGCSE) / IB DP","","","https://www.nordangliaeducation.com/sta-bangkok/careers","","Nord Anglia Education","asia"
"FLIS0402","St. Joseph's Institution International","Singapore","Singapore","British (IGCSE) / IB DP","","","https://www.sji-international.com.sg/join-us/careers","","Lasallian / Non-profit","asia"
"FLIS0403","Nexus International School Singapore","Singapore","Singapore","IB (PYP / MYP / DP) / IGCSE","","","https://www.nexus.edu.sg/careers","","Taylor's Schools","asia"
"FLIS0404","Stamford American International School","Singapore","Singapore","American (AERO / AP) / IB DP","","","https://www.sais.edu.sg/careers","","Cognita Schools","asia"
"FLIS0405","Kolej Tuanku Ja'afar","Mantin","Malaysia","British (NCfE / GCSE / A-Levels)","","","https://www.ktj.edu.my/careers","","Independent / Non-profit","asia"
"FLIS0406","St. George's British International School Rome","Rome","Italy","British (NCfE / IGCSE / IB DP)","","","https://www.stgeorge.school.it/join-us/vacancies","","Independent / Non-profit","europe"
"FLIS0407","The International School of Florence","Florence","Italy","IB (PYP / MYP / DP)","","","https://www.isfitaly.org/careers","","Independent / Non-profit","europe"
"FLIS0408","The British School of Milan","Milan","Italy","British (NCfE / GCSE / IB DP)","","","https://www.britishschoolmilan.com/working-with-us","","Independent / Non-profit","europe"
"FLIS0409","International School of Basel","Basel","Switzerland","IB (PYP / MYP / DP)","","","https://www.isbasel.ch/community/careers","","Independent / Non-profit","europe"
"FLIS0410","Institut Le Rosey","Rolle","Switzerland","IB DP / French Baccalauréat","","","https://www.rosey.ch/careers","","Independent Boarding","europe"
"FLIS0411","College Alpin Beau Soleil","Villars-sur-Ollon","Switzerland","IB DP / French Baccalauréat / High School Diploma","","","https://www.nordangliaeducation.com/beau-soleil/careers","","Nord Anglia Education","europe"
"FLIS0412","TASIS The American School in Switzerland","Lugano","Switzerland","American (AP) / IB DP","","","https://www.tasis.ch/employment","","TASIS Foundation","europe"
"FLIS0413","TASIS The American School in England","Thorpe","United Kingdom","American (AP) / IB DP","","","https://www.tasisengland.org/careers","","TASIS Foundation","europe"
"FLIS0414","The British School of Brussels","Tervuren","Belgium","British (NCfE / GCSE / A-Levels / IB DP / BTEC)","","","https://www.britishschool.be/careers","","Independent / Non-profit","europe"
"FLIS0415","Bavarian International School","Haimhausen","Germany","IB (PYP / MYP / DP)","","","https://www.bis-school.com/community/careers","","Independent / Non-profit","europe"
"FLIS0416","The British School of Barcelona","Castelldefels","Spain","British (NCfE / GCSE / A-Levels / IB DP)","","","https://www.britishschoolbarcelona.com/careers","","Cognita Schools","europe"
"FLIS0417","King's College Madrid","Madrid","Spain","British (NCfE / GCSE / A-Levels / IB DP)","","","https://www.inspirededu.com/careers","","Inspired Education","europe"
"FLIS0418","Dubai British School (Dubai Jumeira)","Dubai Jumeira","United Arab Emirates","","","9.0","","","Taaleem",""
"FLIS0419","Dubai British School (Dubai Jumeirah Park)","Dubai Jumeirah Park","United Arab Emirates","","2200","9.0","","","Taaleem",""
"FLIS0420","Dubai British School (Dubai Mira)","Dubai Mira","United Arab Emirates","","","9.0","","","Taaleem",""
"FLIS0421","Dubai English Speaking School (Dubai Oud Metha)","Dubai Oud Metha","United Arab Emirates","","","9.0","https://dess.sch.ae/work-at-dess","","",""
"FLIS0422","St. Christopher's School (Senior)","Isa Town","Bahrain","","","","https://st-chris.schoolrecruiter.com/","https://st-chris.schoolrecruiter.com/","",""
"FLIS0423","Jumeira Baccalaureate School","Dubai","United Arab Emirates","IB (PYP / MYP / DP / IBCP)","","","https://www.taaleem.ae/careers","","Taaleem","middle-east"
"FLIS0424","Campion School Athens","Athens","Greece","British (NCfE / IGCSE / IB DP)","","","https://www.campion.edu.gr/employment","","Independent / Non-profit","europe"
"FLIS0425","St. Catherine's British School","Athens","Greece","British (NCfE / IGCSE / IB DP)","","","https://www.stcatherines.gr/opportunities","","Independent / Non-profit","europe"
"FLIS0426","St. George's International School Switzerland","Montreux","Switzerland","British (NCfE / IGCSE) / IB DP","","","https://www.inspirededu.com/careers","","Inspired Education","europe"
"FLIS0427","The British International School Bratislava","Bratislava","Slovakia","British (NCfE / IGCSE / IB DP)","","","https://www.nordangliaeducation.com/careers","","Nord Anglia Education","europe"
"FLIS0430","The British School of Tashkent","Tashkent","Uzbekistan","British (NCfE / IGCSE / A-Levels)","","","https://www.nordangliaeducation.com/careers","","Nord Anglia Education","central-asia"
"FLIS0431","The British International School Cairo","Cairo","Egypt","British (NCfE / GCSE / IB DP)","","","https://www.bisc.edu.eg/careers","","Independent / Non-profit","middle-east"
"FLIS0432","New Cairo British International School","Cairo","Egypt","British (NCfE / GCSE / IB DP)","","","https://www.ncbis.co/work-with-us","","Independent / Non-profit","middle-east"
"FLIS0433","King's School The Crown","Cairo","Egypt","British (NCfE / GCSE / A-Levels)","","","https://www.inspirededu.com/careers","","Inspired Education","middle-east"
"FLIS0434","The British School of Alexandria","Alexandria","Egypt","British (NCfE / GCSE / A-Levels)","","","https://www.bsalex.net/vacancies","","Independent / Non-profit","middle-east"
"FLIS0435","Jerudong International School","Bandar Seri Begawan","Brunei","British (NCfE / GCSE / A-Levels / IB DP)","","","https://www.jerudonginternationalschool.com/careers","","Independent / Non-profit","southeast-asia"
"FLIS0436","International School Brunei","Bandar Seri Begawan","Brunei","British (NCfE / IGCSE / IB DP)","","","https://www.isb.edu.bn/careers","","Independent / Non-profit","southeast-asia"
"FLIS0437","The British School New Delhi","New Delhi","India","British (NCfE / IGCSE / IB DP)","","","https://www.british-school.org/work-with-us","","Independent / Non-profit","asia"
"FLIS0438","The British School of Guangzhou","Guangzhou","China","British (NCfE / IGCSE / A-Levels)","","","https://www.nordangliaeducation.com/careers","","Nord Anglia Education","east-asia"
"FLIS0439","Dulwich College Suzhou","Suzhou","China","British (NCfE / IGCSE / IB DP)","","","https://www.dulwich.org/careers","","Dulwich College International","east-asia"
"FLIS0440","Harrow International School Shenzhen","Shenzhen","China","British (NCfE / IGCSE / A-Levels)","","","https://www.harrowschools.com/careers","","AISL Harrow","east-asia"
"FLIS0441","Wellington College International Tianjin","Tianjin","China","British (NCfE / IGCSE / A-Levels)","","","https://www.wellingtoncollege.cn/careers","","Wellington College China","east-asia"
"FLIS0442","Brighton College Vietnam","Hanoi","Vietnam","British (NCfE / IGCSE / A-Levels)","","","https://www.brightoncollege.edu.vn/careers","","Brighton College International","southeast-asia"
"FLIS0443","Reigate Grammar School Vietnam","Hanoi","Vietnam","British (NCfE / IGCSE / IB DP)","","","https://www.reigategrammar.edu.vn/careers","","Cognita Schools","southeast-asia"
"FLIS0444","The British School of Beijing Sanlitun","Beijing","China","British Primary (NCfE / EYFS / Key Stage 1-2)","","","https://www.nordangliaeducation.com/careers","","Nord Anglia Education","east-asia"
"FLIS0445","The Grange School","Santiago","Chile","British (NCfE / IGCSE / IB DP)","","","https://www.grange.cl/employment","","Independent / Non-profit","latin-america"
"FLIS0446","Craighouse School","Santiago","Chile","IB Continuum (PYP / MYP / DP)","","","https://www.craighouse.cl/work-with-us","","Independent / Non-profit","latin-america"
"FLIS0447","The British Schools Montevideo","Montevideo","Uruguay","British (NCfE / IGCSE / IB DP)","","","https://www.british.edu.uy/work-with-us","","Independent / Non-profit","latin-america"
"FLIS0448","The British School of Costa Rica","San José","Costa Rica","British / IGCSE / IB DP","","","https://www.thebritishschool.ed.cr/careers","","Independent / Non-profit","latin-america"
"FLIS0450","The British School of Caracas","Caracas","Venezuela","British (NCfE / IGCSE / IB DP)","","","https://www.tbsc.org.ve/vacancies","","Independent / Non-profit","latin-america"
"FLIS0451","The British School of Rio de Janeiro","Rio de Janeiro","Brazil","British (NCfE / IGCSE / IB DP)","","","https://www.britishschool.g12.br/careers","","Independent / Non-profit","latin-america"
"FLIS0452","St. Andrew's School, Turi","Turi","Kenya","British (NCfE / IGCSE / A-Levels)","","9.4","https://www.st-andrews-turi.org/working-at-turi","https://st-andrews-turi.org","Independent Heritage Boarding","africa"
"FLIS0453","Peponi School","Nairobi","Kenya","British (NCfE / IGCSE / A-Levels)","","9.1","https://www.peponischool.org/vacancies","https://peponischool.org","Independent Flagship","africa"
"FLIS0454","St. Francis' College","São Paulo","Brazil","IB Continuum (PYP / MYP / DP)","","9.2","https://www.stfrancis.com.br/careers","https://stfrancis.com.br","Independent IB World School","latin-america"
"FLIS0455","Denla British School","Bangkok","Thailand","British (NCfE / IGCSE / A-Levels)","","9.1","https://www.dbsbangkok.ac.th/careers","https://dbsbangkok.ac.th","Denla Group","southeast-asia"
"FLIS0456","Discovery Bay International School","Hong Kong","Hong Kong","British (NCfE / IGCSE / A-Levels)","","9.3","https://www.dbis.edu.hk/working-at-dbis","https://dbis.edu.hk","Independent Non-Profit","east-asia"
"FLIS0457","British Vietnamese International School Ho Chi Minh City","Ho Chi Minh City","Vietnam","British (NCfE / IGCSE / A-Levels)","","9.0","https://www.nordangliaeducation.com/careers","https://nordangliaeducation.com/bvis-hcmc","Cognita","southeast-asia"
"FLIS0458","British Vietnamese International School Hanoi","Hanoi","Vietnam","British (NCfE / IGCSE / A-Levels)","","9.0","https://www.nordangliaeducation.com/careers","https://nordangliaeducation.com/bvis-hanoi","Nord Anglia Education","southeast-asia"
"FLIS0459","The British International School of Tbilisi","Tbilisi","Georgia","British (NCfE / IGCSE / A-Levels)","","8.9","https://bist.ge/vacancies","https://bist.ge","Independent Flagship","europe"
"FLIS0460","St. George's British International School Seville","Seville","Spain","British (NCfE / IGCSE / A-Levels)","","8.8","https://www.stgeorges-school.es/careers","https://stgeorges-school.es/sevilla","St. George's Group","europe"
"FLIS0461","Al Khor International School","Al Khor","Qatar","British (NCfE / IGCSE / A-Levels)","","9.0","https://www.akis.sch.qa/careers","https://akis.sch.qa","QatarEnergy Education","middle-east"
"FLIS0462","British International School of Lagos","Lagos","Nigeria","British (NCfE / IGCSE / A-Levels)","","9.0","https://www.bisnigeria.org/careers","https://bisnigeria.org","Independent Boarding","africa"
