school_id,school_name,city,country,curriculum,savings_potential_single_usd,academic_score,careers_page_url,website_url,group_operator,region
"flis0206","International School Carinthia","Velden","Austria","","","","https://isc.ac.at/we-are-isc/career/","","",""
"flis0207","International School Innsbruck","Innsbruck","Austria","","","","","","",""
"flis0208","Lower Austrian International School","St. Pölten","Austria","","","","","","",""
"flis0209","Linz International School Auhof (LISA)","Linz","Austria","","","","https://lisa.europagym.at/careers-lisa/","","",""
"flis0210","SALIS - Salzburg International School","Salzburg","Austria","","","","","","",""
"flis0211","The American International School Vienna","Vienna","Austria","","","","https://www.ais.at/employment/faculty-openings","","",""
"flis0212","Schloss Krumbach International School","Krumbach","Austria","","","","https://join.com/companies/krumbach","","",""
"flis0213","Vienna International School","Vienna","Austria","","","","https://www.vis.ac.at/work-at-vis/current-vacancies","","",""
"flis0214","Arabian Pearl Gulf School","Manama","Bahrain","","","","","","",""
"flis0215","American School of Bahrain","Manama","Bahrain","","","","","","",""
"flis0216","Bahrain Bayan School","Juffair","Bahrain","","","","https://www.bayanschool.edu.bh/page/view/92","","",""
"flis0217","Riffa Views International School","Riffa","Bahrain","","","","https://www.rvis.edu.bh/careers","","",""
"flis0218","Naseem International School","Riffa","Bahrain","","","","","","",""
"flis0219","Britus International School","Salmabad","Bahrain","","","","","","",""
"flis0220","Multinational School Bahrain","Manama","Bahrain","","","","https://mns-bahrain.com/career.php","","",""
"flis0221","Nadeen School","Manama","Bahrain","","2100","","https://nadeenschool.com/join-our-family/#join_team","","",""
"flis0222","New Generation Private School","Juffair","Bahrain","","","","","","",""
"flis0223","Shaikha Hessa Girls School","","","","","","","","",""
"flis0224_primary","St. Christopher's School (Primary)","Isa Town","Bahrain","","","","https://st-chris.schoolrecruiter.com/","https://st-chris.schoolrecruiter.com/","",""
"flis0224_senior","St. Christopher's School (Senior)","Isa Town","Bahrain","","","","https://st-chris.schoolrecruiter.com/","https://st-chris.schoolrecruiter.com/","",""
"flis0225","Antwerp International School","Ekeren","Belgium","","","","","","",""
"flis0226","BEPS International School","Brussels","Belgium","","","","","","",""
"flis0227","Bogaerts International School","Brussels","Belgium","","","","","","",""
"flis0228","British International School of Brussels","Brussels","Belgium","","","","","","",""
"flis0229","British Junior Academy of Brussels","Brussels","Belgium","","","","https://www.bjab.org/our-community/work-with-us#vacancies","","",""
"flis0230","European School of Bruxelles-Argenteuil","Waterloo","Belgium","","","","","","",""
"flis0231","International Montessori School","Tervuren","Belgium","","","","","","",""
"flis0232","International School Ghent vzw","Ghent","Belgium","","","","","","",""
"flis0233","International School of Belgium","Antwerp","Belgium","","","","","","",""
"flis0234","International School of Flanders Waterloo","Waterloo","Belgium","","","","https://www.isfwaterloo.org/302/job-opportunities","","",""
"flis0235","International School of Flanders RHSG","Rhode-Saint-Genèse","Belgium","","","","","","",""
"flis0236","Montgomery International School","Brussels","Belgium","","","","https://www.mischool.be/nav-footer-links/career","","",""
"flis0237","Azerbaijan British College","Baku","Azerbaijan","","","","","","",""
"flis0238","Baku International School","Baku","Azerbaijan","","","","https://www.qsi.org/careers","","",""
"flis0239","Baku Oxford School","Baku","Azerbaijan","","","","https://www.bakuoxfordschool.com/employment","","",""
"flis0240","Khazar University Dunya IB School","Baku","Azerbaijan","","","","","","",""
"flis0241","Modern Educational Complex Named in Honor of Heydar Aliyev","Baku","Azerbaijan","","","","https://mtk.edu.az/az/vacancies","","",""
"flis0242","The International School of Azerbaijan","Baku","Azerbaijan","","","","https://www.tisa.az/about-us/working-at-tisa/","","",""
